,artist,genres_spotify,genres_ra,main_genres,top3_genres,genre
27214,Peaking Lights,,,,,
27215,Toumani & Sidiki,,,,,
27216,Peter Broderick,,,,,
27217,Bury Tomorrow,,,,,
27218,Hands Like Houses,,,,,
27219,conductor: Meret Lüthi,,,,,
27220,Andra Kouyaté & Le Magic Foli,,,,,
27221,Giancarlo Pontiggia,,,,,
27222,: Pupy Y Los Que Son Son,,,,,
27223,Starbugs,,,,,
27224,Witchrider,,,,,
27225,Bigelf,,,,,
27226,Lee Pearson,,,,,
27227,Marc Golta,,,,,
27228,Goitse,,,,,
27229,Niamh Dunne & Sean Óg Graham,,,,,
27230,Réalta,,,,,
27231,Dónal Clancy,,,,,
27232,Or Gywat,,,,,
27233,Fredi Meier,,,,,
27234,Special Guest Jo Bachmann,,,,,
27235,Cara,,,,,
27236,Aziz Sahmaoui & the University of Gnawa,,,,,
27237,Hervé Sambe,,,,,
27238,Cheikh Dialoo,,,,,
27239,Kishi Bashi,,,,,
27240,Joasihno,,,,,
27241,Dena,,,,,
27242,Stereo MCs,,,,,
27243,Paulinho Guitarra,,,,,
27244,Hannes Huefken,,,,,
27245,Miguel Casais,,,,,
27246,Björn Peng,,,,,
27247,100 Blumen,,,,,
27248,Lee Fields & The Expressions,,,,,
27249,Paulo Mendonça,,,,,
27250,Joerg Dudys,,,,,
27251,Sevan Gökoglu,,,,,
27252,Robbee Mariano,,,,,
27253,Ralf Gustke,,,,,
27254,Erik & The Worldly Savages,,,,,
27255,Frank Martin,,,,,
27256,Marielle Kalisky,,,,,
27257,Lisa Wedekind,,,,,
27258,Andy Bassford,,,,,
27259,Joshua Thomas,,,,,
27260,Karl Wright,,,,,
27261,Luís Vieira,,,,,
27262,Vasilis Karras,,,,,
27263,Torche,,,,,
27264,Martial Von Albon,,,,,
27265,Domenic Landolt,,,,,
27266,Peter Broderick & Band,,,,,
27267,Vierkanttretlager,,,,,
27268,Evergrey,,,,,
27269,Sophie Burande,,,,,
27270,Léonard Gogniat,,,,,
27271,Christian Bron,,,,,
27272,Thierry Cattin,,,,,
27273,Melanoia,,,,,
27274,Hayden Chrisholm,,,,,
27275,Oysterband,,,,,
27276,Taymir,,,,,
27277,Schnellertollermeier,,,,,
27278,Fred Reiter,,,,,
27279,Jonas Sanchez,,,,,
27280,Nana Yao Dinizulu,,,,,
27281,Jürgen Waidele & Friends feat. Elysa Kay,,,,,
27282,Elysa Kay,,,,,
27283,Ladies Swing Quartett,,,,,
27284,Yokoshiko Iwai,,,,,
27285,Martin Hösli,,,,,
27286,Aminta Marie Dupuis,,,,,
27287,Julien Freymuth,,,,,
27288,Stefan Baur,,,,,
27289,Katharina Enders,,,,,
27290,Franziska Pfenninger-Stoffel,,,,,
27291,Esther Jucker-Keller,,,,,
27292,Bettina Suter,,,,,
27293,Kathrin Aeberhard,,,,,
27294,Maki Hirota,,,,,
27295,Alexander Zimoglyadov,,,,,
27296,Phønix,,,,,
27297,Sachal,,,,,
27298,Nordic Giants,,,,,
27299,Vokalensemble Voskresenje,,,,,
27300,HP Crazy,,,,,
27301,Willbert Gill Junior,,,,,
27302,Jordi Pons,,,,,
27303,Dmitry Smirnov,,,,,
27304,works by Heinz Holliger,,,,,
27305,Driftoff,,,,,
27306,Fugitive,,,,,
27307,John Arthur Martinez,,,,,
27308,Goran Smitran,,,,,
27309,Aurel Greter,,,,,
27310,Lukas Geiser,,,,,
27311,Manuel Sepcka,,,,,
27312,Kelly McRae,,,,,
27313,Jimmy Macbride,,,,,
27314,Chester,,,,,
27315,Fufanu,,,,,
27316,Black Tiger Sex Machine,,,,,
27317,Hells-Bells,,,,,
27318,Andreas Chincera,,,,,
27319,Bobby Mc Ferrin,,,,,
27320,The Melodic,,,,,
27321,Klaus Osterloh,,,,,
27322,Wilson de Oira,,,,,
27323,Walter Möwes,,,,,
27324,Bert K. Otto,,,,,
27325,Engelbert Christmann,,,,,
27326,Horst Buchberger,,,,,
27327,Turnover,,,,,
27328,Frank Muschalle Trio,,,,,
27329,A Great Big World,,,,,
27330,Magnum,,,,,
27331,Agustí Fernández,,,,,
27332,Trevor Watts,,,,,
27333,Mats Gustafsson,,,,,
27334,Johannes Bauer,,,,,
27335,Per-Åke Holmlander,,,,,
27336,Raymond Strid,,,,,
27337,Sarah Kirkland Snider feat. Shara Worden,,,,,
27338,Michael Mizrahi,,,,,
27339,Konomichi,,,,,
27340,Merrimack,,,,,
27341,Michael Franti & Spearhead,,,,,
27342,Christophe Cravero,,,,,
27343,Chainsaw,,,,,
27344,Bob Log III,,,,,
27345,Adrian Kübler,,,,,
27346,Brion James Band,,,,,
27347,Coach MC,,,,,
27348,Mayito Rivera & The Sons Of Cuba,,,,,
27349,Making Marks,,,,,
27350,2nd District,,,,,
27351,Préhisto'zic,,,,,
27352,John Connell,,,,,
27353,The Daptone Super Soul Revue,,,,,
27354,Dr. John,,,,,
27355,Manu Katché Quartet,,,,,
27356,Pet Shop Boys,,,,,
27357,Oh Tiger Mountain,,,,,
27358,Dolly Parton,,,,,
27359,Adam Deitch,,,,,
27360,Skaters,,,,,
27361,DJ Brandon Zk,,,,,
27362,Elsbeth Scholtes-Haller,,,,,
27363,Franziska Welti,,,,,
27364,Title Fight,,,,,
27365,Hell & Back,,,,,
27366,Broadcaster,,,,,
27367,Freddie Dickson & The Guard,,,,,
27368,Little Hurricane,,,,,
27369,Into the Fray,,,,,
27370,After-Show-Party mit DJs Holger Hecler,,,,,
27371,Nod One's Head,,,,,
27372,Pandour,,,,,
27373,Olexesh,,,,,
27374,Kay One,,,,,
27375,Sonata Arctica,,,,,
27376,Freedom Call,,,,,
27377,Hyunim Yoon,,,,,
27378,Dani Nietlispach,,,,,
27379,Graham Dechter,,,,,
27380,Martin Ehlers,,,,,
27381,Klashnekoff,,,,,
27382,works by Mike Svoboda,,,,,
27383,Raw Vision,,,,,
27384,Victoria Tolstoy Duo,,,,,
27385,WTK,,,,,
27386,Muammer Ketencoglu & Balkan Journey,,,,,
27387,Muammer Ketencoglu,,,,,
27388,Sakip Songelen,,,,,
27389,Rahmi Göcmen,,,,,
27390,Sule Kocaman Saraç,,,,,
27391,Joscha Schraff Trio,,,,,
27392,The Bulletmonks,,,,,
27393,Jungle Brothers,,,,,
27394,Mariana Streiff-Doughty,,,,,
27395,Manfred Welti,,,,,
27396,Niklaus Ziegler,,,,,
27397,Hans Britschgi,,,,,
27398,Psalmen von Peter Roth,,,,,
27399,Ensemble Prisma,,,,,
27400,Sanna Pietiäinen,,,,,
27401,Jani Uhlenius,,,,,
27402,Mariam Renno-Boccali,,,,,
27403,Chinderland,,,,,
27404,Pancha Hämmerli,,,,,
27405,Jasmine Vollmer,,,,,
27406,Bilal Or,,,,,
27407,Micah Robinson,,,,,
27408,Corey Bernhard,,,,,
27409,Ed Riches,,,,,
27410,Conley Whitfield Jr,,,,,
27411,Steve Mckie,,,,,
27412,Jo Eberhard,,,,,
27413,Urs Peyer,,,,,
27414,Alif Ensemble,,,,,
27415,Sébastien Tellier,,,,,
27416,Femme,,,,,
27417,Humiliation,,,,,
27418,Peter Bäriswyl,,,,,
27419,Hans Fankhauser,,,,,
27420,Denys Röthlisberber,,,,,
27421,Paul Mairy,,,,,
27422,Thomas Stampbach,,,,,
27423,Karl Friedrich Fürst von Hohenzollern,,,,,
27424,Frieder Berlin,,,,,
27425,Norbert Rettenmaier,,,,,
27426,Paul Müller,,,,,
27427,Peter Schmidt,,,,,
27428,Raphaël Gogniat,,,,,
27429,Diva de la Guitare,,,,,
27430,Arif Erdebil,,,,,
27431,Ismail Hakki Ersel,,,,,
27432,Veysi Atli,,,,,
27433,Genia Kühmeier,,,,,
27434,Anna Larsson,,,,,
27435,David Tanenbaum,,,,,
27436,Eva Kovarik,,,,,
27437,Stéphane Blanc,,,,,
27438,Lucie Brotbeková,,,,,
27439,Barbara Buntrock,,,,,
27440,Fabian Neuhaus,,,,,
27441,Petra Haas,,,,,
27442,Andrej Ditaranto,,,,,
27443,Dietmar Schmid,,,,,
27444,Adrian Dahinden,,,,,
27445,Mischa Stiefenhofer,,,,,
27446,Jeffrey Lewis & The Rain,,,,,
27447,Stefano Delle Donne,,,,,
27448,Alessandro Tardino,,,,,
27449,Boppin B,,,,,
27450,Pavel Berman,,,,,
27451,Candye Kane Band feat. Laura Chavez,,,,,
27452,Candye Kane,,,,,
27453,Laura Chavez,,,,,
27454,Skolvan,,,,,
27455,Olli Banjo,,,,,
27456,Moritz Mayer,,,,,
27457,Ky-Mani Marley,,,,,
27458,N.I.C.H.T.S 2.0,,,,,
27459,The Jackson Singers,,,,,
27460,Maria Efstathiou,,,,,
27461,Markus Wieser,,,,,
27462,conductor: Willi ZImmermann,,,,,
27463,mit Meret Meyer,,,,,
27464,Einführung: Kerstin Bitar,,,,,
27465,Clara Rada Gomez,,,,,
27466,Brigitt Zuberbühler,,,,,
27467,Magda Schwerzmann,,,,,
27468,Brian Dean,,,,,
27469,Sophie Lücke,,,,,
27470,Nik Rindlisbacher,,,,,
27471,Martin Rindlisbacher,,,,,
27472,David Riniker,,,,,
27473,Being as an Ocean,,,,,
27474,support: Napoleon,,,,,
27475,Beady Belle,,,,,
27476,Beate S. Lech,,,,,
27477,Marius Reksjø,,,,,
27478,Jørn Øien,,,,,
27479,Erik Holm,,,,,
27480,J. Thommer,,,,,
27481,K. Prieto,,,,,
27482,A. Foster,,,,,
27483,conductor: Thomas Schmid,,,,,
27484,Paul Rodgers,,,,,
27485,Eric Bazilian,,,,,
27486,Steve Augeri,,,,,
27487,Bonnie Tyler,,,,,
27488,Rhyton,,,,,
27489,Cata Pirata,,,,,
27490,Daniel Rose,,,,,
27491,Rene Kuhlmann,,,,,
27492,Gino Bombrini,,,,,
27493,Nique Quentin,,,,,
27494,support: Megaloh,,,,,
27495,Johannes Strobl,,,,,
27496,Gábor Boldoczki und Sergei Nakariakov,,,,,
27497,Daniel Meyer,,,,,
27498,DJ Romeo,,,,,
27499,Binki Shapiro,,,,,
27500,Stanley Brinks and the Flying Kaniks & Freschard,,,,,
27501,Ewert & The Two Dragons,,,,,
27502,Moritz Huemer,,,,,
27503,Françoise Schiltknecht,,,,,
27504,Poni Hoax,,,,,
27505,Nadja Becchetta,,,,,
27506,Charlie Morris Blues Band,,,,,
27507,Vandercash,,,,,
27508,Mit Sylvia Diethelm-Seeger,,,,,
27509,Exumer,,,,,
27510,support: Vendetta,,,,,
27511,Scanner,,,,,
27512,Melinda Stocker,,,,,
27513,Brenda Mc Morrow,,,,,
27514,Gheorghe Zamfir,,,,,
27515,Christiane Gugger,,,,,
27516,Michael Pelz,,,,,
27517,Raphael Lemonnier,,,,,
27518,Jean Pierre Derouard,,,,,
27519,Krystle Warren,,,,,
27520,Robertoi Gruber,,,,,
27521,Make Do And Mend,,,,,
27522,Dean Wilson,,,,,
27523,Will James,,,,,
27524,Eddy Jones,,,,,
27525,Jack Spencer,,,,,
27526,Phantom Ranks,,,,,
27527,Yo La Tengo,,,,,
27528,Rudy Rotta,,,,,
27529,Alessandro dEpiscopo,,,,,
27530,Strongt,,,,,
27531,Stephan Muendlein,,,,,
27532,Kurt Leiser,,,,,
27533,Beat Ernst,,,,,
27534,Stefu Kurzo,,,,,
27535,Owen Temple,,,,,
27536,Micha Sportelli Micha Sportelli und Band,,,,,
27537,Morning Transfer,,,,,
27538,Joan Faulkner,,,,,
27539,Csik Gustav,,,,,
27540,Gerda Blank,,,,,
27541,Illbilly Hitec feat. Longfingah,,,,,
27542,Les Spadassins,,,,,
27543,Leitung: Tine Thing Helseth,,,,,
27544,The Parrots,,,,,
27545,Bars and Melody,,,,,
27546,Leondre Devries Charlie Lenehan,,,,,
27547,Matija Dedic,,,,,
27548,Chaos Divine,,,,,
27549,Votum,,,,,
27550,Didine Stauffer,,,,,
27551,Oli Kuster Kombo mit Oli Kuster,,,,,
27552,Kari Ikonen,,,,,
27553,Olli Rantala,,,,,
27554,Markku Ounaskari,,,,,
27555,Pictorial Candi,,,,,
27556,Pinegroove,,,,,
27557,Operators,,,,,
27558,Stefan Wieland,,,,,
27559,Benoît Haller,,,,,
27560,Abou Diarra,,,,,
27561,DJs DVS1,,,,,
27562,DJs Manos Volanis,,,,,
27563,Philippe Devin,,,,,
27564,Thomas D'Arbigny,,,,,
27565,Damien Cornélis,,,,,
27566,Julien Audigier,,,,,
27567,Sylvain Fétis,,,,,
27568,Thise Gloor,,,,,
27569,For the Fallen Dreams,,,,,
27570,Matthias Landtwing,,,,,
27571,Markus Bircher,,,,,
27572,Andreas Bircher,,,,,
27573,Severin Barmettler,,,,,
27574,For The Fallen Dreams,,,,,
27575,House vs. Hurricane,,,,,
27576,Umberto Tozzi,,,,,
27577,Stadio,,,,,
27578,Mark Helias' Open Loose,,,,,
27579,Gabrielle Aplin,,,,,
27580,Fred Wesley & Socalled,,,,,
27581,Joe Grin,,,,,
27582,Paul Muff,,,,,
27583,Konstantin Timokhine,,,,,
27584,Toni de la Rocket,,,,,
27585,Roxxy Royce,,,,,
27586,Zztick Pimp Daddy,,,,,
27587,Tambourine T,,,,,
27588,Champagne Cane,,,,,
27589,Micky Spider,,,,,
27590,Dominic Limburg,,,,,
27591,Not The Sensational Alex Harvey Band,,,,,
27592,Paula Da Costa Soares,,,,,
27593,Regina Bühler,,,,,
27594,Zsuzsa Csige,,,,,
27595,Parsival Castro,,,,,
27596,Richard Dobson,,,,,
27597,The Midnight Ghosttrain,,,,,
27598,Guest: Peter Hricko,,,,,
27599,Lang-Känzig-Pupato,,,,,
27600,Eths,,,,,
27601,Riccardo Minasi,,,,,
27602,Edmund Worsfold Vida,,,,,
27603,conductor: Sergio Azzolini,,,,,
27604,Apologies I Have None,,,,,
27605,Little Feat,,,,,
27606,Bill Payne,,,,,
27607,Paul Barrere,,,,,
27608,Fred Tackett,,,,,
27609,Kenny Gradney,,,,,
27610,Gabe Ford,,,,,
27611,Sam Clayton,,,,,
27612,Funeral Suits,,,,,
27613,Joao Bastos,,,,,
27614,Maria Laschinger,,,,,
27615,Ioana Illie,,,,,
27616,Brian Zator,,,,,
27617,conductor: Yang Jing,,,,,
27618,Cheng Zhang,,,,,
27619,Max Raabe,,,,,
27620,Christoph Israel,,,,,
27621,Viacheslau Spiridonov,,,,,
27622,Guido,,,,,
27623,Ken Miyao,,,,,
27624,Simon Manthey,,,,,
27625,Jonivon Freitas,,,,,
27626,Rich Braker,,,,,
27627,Jessica Fichot & Band,,,,,
27628,Stephan Geiser,,,,,
27629,Rolf Mosele,,,,,
27630,Philipp Henzi,,,,,
27631,Tonee Schiavano,,,,,
27632,Supercharge,,,,,
27633,Two Door Cinema Club,,,,,
27634,Flatfoot 56,,,,,
27635,The Birthday Girls,,,,,
27636,Peter Crow C,,,,,
27637,Charlie Morris,,,,,
27638,Speedy Jeanrenaud,,,,,
27639,Dave Clark,,,,,
27640,Markus Baumer,,,,,
27641,Stephan Crumb,,,,,
27642,Whistler & Hustler,,,,,
27643,Andy Schelker,,,,,
27644,Michèle Mitch Troller,,,,,
27645,Gary Brown,,,,,
27646,Dieter Didi Bühler,,,,,
27647,Jasmine Choi,,,,,
27648,Laurence Davies,,,,,
27649,Mildred Aubry,,,,,
27650,Cavaquinho,,,,,
27651,Pius Butti,,,,,
27652,Markus Huser,,,,,
27653,Heinrich Häner Hug,,,,,
27654,Christian Hitsch Gerber,,,,,
27655,Hanspeter Kägi,,,,,
27656,Paul Schneidewind,,,,,
27657,Ed Prosek,,,,,
27658,Maja Piguet,,,,,
27659,Roli Fischer,,,,,
27660,Fredi,,,,,
27661,Macello Bona,,,,,
27662,Bolle Rellstab,,,,,
27663,Jerzy Stawarz,,,,,
27664,Benedek Horvat,,,,,
27665,Zwirbeldirn,,,,,
27666,Maria Hafner,,,,,
27667,Sophie Meier-Rastl,,,,,
27668,Evi Keglmaier,,,,,
27669,Simon Ackermann,,,,,
27670,Fiorenza de Donatis,,,,,
27671,Ivo Papasov Wedding Band,,,,,
27672,Ivo Papasov,,,,,
27673,Maria Karafizieva,,,,,
27674,Matyo Dobrev,,,,,
27675,Ateshghan Yuseinov,,,,,
27676,Nesho Neshev,,,,,
27677,Light & Sky,,,,,
27678,Sebastian Burgi,,,,,
27679,Lord Of The Lost,,,,,
27680,Mr. Irish Bastard,,,,,
27681,Vroudenspil,,,,,
27682,Hotel Books & Convictions,,,,,
27683,Vladislav Bronevetzky,,,,,
27684,Scratch,,,,,
27685,Silcan Jeger,,,,,
27686,Franziska Ochsner,,,,,
27687,support: Family of the Year,,,,,
27688,The Moth and the Flame,,,,,
27689,Dream on Dreamer,,,,,
27690,Jelica Mijanovi,,,,,
27691,Milos,,,,,
27692,Bernhard Pichl,,,,,
27693,Michael Keul,,,,,
27694,Dirty Beaches,,,,,
27695,Golden Voices of Gospel,,,,,
27696,Hiroko Drofenik,,,,,
27697,Philip Urner,,,,,
27698,Caroline Werba-Spicher,,,,,
27699,Jeroen Berwaerts,,,,,
27700,Claudio Flückiger,,,,,
27701,conductor: Mayumi Hirasaki,,,,,
27702,Chin-Ting Huang,,,,,
27703,Eszter Major,,,,,
27704,Yuta Takase,,,,,
27705,Eva Deborah Keller,,,,,
27706,Reverend Rusty & The Case,,,,,
27707,Tiago Leal,,,,,
27708,Natascha Maurer,,,,,
27709,Renée Wieser,,,,,
27710,Emma Paulina Binkert,,,,,
27711,Sophie Wyprächtiger,,,,,
27712,Romano De Paoli,,,,,
27713,Andreas von Känel,,,,,
27714,Anton Cimarosti,,,,,
27715,Niklaus Egg,,,,,
27716,Claire de Sévigné,,,,,
27717,Boguslaw Bidzinski,,,,,
27718,Juan Sebastian Lima,,,,,
27719,Denis Zekirov,,,,,
27720,Kemal Kahraman,,,,,
27721,Mambourou Diarre,,,,,
27722,Sandro Friedrich,,,,,
27723,Rotting Christ,,,,,
27724,Mystifier,,,,,
27725,Doug Seegers,,,,,
27726,Anna von Hauswolff,,,,,
27727,Bushido & Shindy,,,,,
27728,Richmond Fontaine,,,,,
27729,Live: Tamer Abu Ghazaleh,,,,,
27730,Joe Bandit & Band,,,,,
27731,Ruvim Ostrovsky,,,,,
27732,Dream Koala,,,,,
27733,Svavar Knùtur,,,,,
27734,Arno Hintjens,,,,,
27735,Filip Wauters,,,,,
27736,Ad Cominotto,,,,,
27737,Mirko Banovic,,,,,
27738,Laurens Smagghe,,,,,
27739,Judith Müller,,,,,
27740,André Ott,,,,,
27741,Jerusalem in my Heart,,,,,
27742,Angelina Märki,,,,,
27743,Gonoreas,,,,,
27744,Irina Shishkova,,,,,
27745,The Tallest Man on Earth,,,,,
27746,Patrick Warren,,,,,
27747,Stuart Duncan,,,,,
27748,Dennis Crouch,,,,,
27749,Pianos Become The Teeth,,,,,
27750,Carlo Mombelli & DKSJ-Allstar Orchestra,,,,,
27751,Patrick Bianco's Cannonsoul feat. Andy McKee,,,,,
27752,Sekhmet & Ryoko Ono,,,,,
27753,Ryoko Ono,,,,,
27754,Franziska Hauser,,,,,
27755,Simon Huwiler,,,,,
27756,Andreas Caplazi,,,,,
27757,Ron Sumners,,,,,
27758,Or Gayk,,,,,
27759,Hogjaw,,,,,
27760,Brian Auger's Oblivion Express feat. Alex Ligertwood,,,,,
27761,Brian Auger,,,,,
27762,Alex Ligertwood,,,,,
27763,Travis Carlton,,,,,
27764,Karma Auger,,,,,
27765,Biste Mode Tour,,,,,
27766,Henk,,,,,
27767,Shilpa Ray,,,,,
27768,The Franklin Electric,,,,,
27769,Lewis Parker,,,,,
27770,Les innocents,,,,,
27771,Bastien Lallement,,,,,
27772,Vinicio Capossela & La Banda della Posta,,,,,
27773,Bahur Ghazi,,,,,
27774,Uele Hartmann,,,,,
27775,Dide Heiniger,,,,,
27776,George Hartmann,,,,,
27777,Henry Mühlethaler,,,,,
27778,Willy Müller,,,,,
27779,The Secret Sits,,,,,
27780,Wonder Vincent & Humulus,,,,,
27781,Tambours du Bronx,,,,,
27782,Zaher Assaf,,,,,
27783,A-WA,,,,,
27784,Bodo Friedrich,,,,,
27785,Marc Joe Schwach,,,,,
27786,Mark Chaplin,,,,,
27787,Mario Lepore,,,,,
27788,Andreas Brantelid,,,,,
27789,Peter Friis Johansson,,,,,
27790,Fred Frith & Marcus Weiss,,,,,
27791,The Deadly Gentlemen,,,,,
27792,Dumbfoundead,,,,,
27793,Peter Wespi,,,,,
27794,Ingrid Karlen,,,,,
27795,Benjamin Fincher,,,,,
27796,Thierry Eliez,,,,,
27797,Mike Cross,,,,,
27798,Sebastian Mariño Leon,,,,,
27799,Ricardo Simian,,,,,
27800,Silke Gwendolyn Schulze,,,,,
27801,Toebi Tobler,,,,,
27802,Myrah,,,,,
27803,Yar-P,,,,,
27804,Florian Döhling,,,,,
27805,Ricardo Herrera,,,,,
27806,Irma Gross,,,,,
27807,Pablo Allende Ferranti,,,,,
27808,Yutaka Shiina,,,,,
27809,Lionel Boccara,,,,,
27810,Incantation,,,,,
27811,Supreme Lord,,,,,
27812,Mercyless,,,,,
27813,AC4,,,,,
27814,Tabea Anderfuhren feat. Derrick T. Harris,,,,,
27815,Marcia Griffiths,,,,,
27816,Snowville,,,,,
27817,Steff La Cheffe,,,,,
27818,Steff la Cheffe,,,,,
27819,Hank Davison,,,,,
27820,Evening Hymns,,,,,
27821,Works by Phill Niblock,,,,,
27822,Micah Gaugh Trio,,,,,
27823,Bukahara Trio,,,,,
27824,Lonely Crowd,,,,,
27825,Eszter Munkácsy,,,,,
27826,Lukas Bruegger,,,,,
27827,Kool Savas feat. Sir Jai,,,,,
27828,Far From Finished,,,,,
27829,Ilarius feat. Lo & Leduc,,,,,
27830,Helmut Nieberle,,,,,
27831,Wolfgnag Kriener,,,,,
27832,conductor: Jonathan Cohen,,,,,
27833,Klaus Dickbauer,,,,,
27834,Benny Omerszell,,,,,
27835,Arnulf Ballhorn,,,,,
27836,works by Johannes Dickbauer,,,,,
27837,Frantiek Vanicek,,,,,
27838,Hed PE,,,,,
27839,Terror Universal,,,,,
27840,Beat Heimgartner,,,,,
27841,The Word A,,,,,
27842,Coyotes,,,,,
27843,Origami Ghosts,,,,,
27844,The Lion and the Wolf,,,,,
27845,Live: Solo Tango Cuartet,,,,,
27846,De Phazz,,,,,
27847,Moh! Kouyaté,,,,,
27848,Sekou Kouyaté,,,,,
27849,Sylvain Ruby,,,,,
27850,Thibaut Brandalise,,,,,
27851,Chico Correa,,,,,
27852,Paul Gössi,,,,,
27853,Marie-Thérèse Yan,,,,,
27854,Henryk Kalinski,,,,,
27855,Soundsystem Pow Pow Movement,,,,,
27856,Ueli Fuyûru Derendinger,,,,,
27857,Wolfgang Fuyûgen Hessler,,,,,
27858,Dieter Zuishô Nanz,,,,,
27859,Ursula Fuyûmi Schmidiger,,,,,
27860,Jürg Fuyûzui Zurmühle,,,,,
27861,Christopher Ainslie,,,,,
27862,Monique Baumann,,,,,
27863,Option weg,,,,,
27864,Manu Olowu,,,,,
27865,Karin Schlegel,,,,,
27866,Christof Schlegel,,,,,
27867,Johannes Eberhard,,,,,
27868,Steve Earle,,,,,
27869,Gabriele und Hilmar Gertschen,,,,,
27870,Osmani Garcia,,,,,
27871,Perfect Pussy,,,,,
27872,Steve Angello,,,,,
27873,Jillionaire,,,,,
27874,DJ Snake,,,,,
27875,Mr Mike,,,,,
27876,Taras Baginets,,,,,
27877,Liana Isakadze,,,,,
27878,E-Scape,,,,,
27879,Bob James Quartet,,,,,
27880,Perry Hughes,,,,,
27881,Carlitos del Puerto,,,,,
27882,Clarence Penn,,,,,
27883,Franzisca Keel,,,,,
27884,Sarah Rabhi-Sidler,,,,,
27885,Rahel Schöni,,,,,
27886,Rosemary Yiameos,,,,,
27887,Michael Lüchinger,,,,,
27888,Taeko Szedlak-Oshima,,,,,
27889,Pablo Ferrandez,,,,,
27890,Luis del Valle,,,,,
27891,Duo Pablo Ferrandez,,,,,
27892,Max Huwyler,,,,,
27893,Helena Miecznikowski,,,,,
27894,Brothers of Santa Clause,,,,,
27895,Alex Soloviev,,,,,
27896,Philipp Mosiman,,,,,
27897,The Arcs,,,,,
27898,Kwabs,,,,,
27899,support: Boogarins,,,,,
27900,Virginia Arencio,,,,,
27901,Jenny Lippl,,,,,
27902,Miha Ferk,,,,,
27903,Sabina Hasanova,,,,,
27904,Joe Purdy,,,,,
27905,Jeanette Köhn,,,,,
27906,Myles Sanko,,,,,
27907,Nathan Vandenbulcke,,,,,
27908,Abrahan Aristilde,,,,,
27909,Javier Zalba,,,,,
27910,Jimmy Jenks,,,,,
27911,Matthew Simon,,,,,
27912,Nick Africano,,,,,
27913,Duo Opal,,,,,
27914,Blanca Pohl,,,,,
27915,Andreas Baum,,,,,
27916,Kim Barth,,,,,
27917,The Mutants,,,,,
27918,David Krakauer & Anakronic,,,,,
27919,Tiziana Rosa,,,,,
27920,Max Richter,,,,,
27921,Anibas,,,,,
27922,Chrisitan Niederer,,,,,
27923,Piotr Pawner,,,,,
27924,Benjamin Hacker,,,,,
27925,Marc Osterwalder,,,,,
27926,Dmitri Karpovich,,,,,
27927,Timo Klingler,,,,,
27928,Blondes,,,,,
27929,James Campbell,,,,,
27930,I.U.D,,,,,
27931,Ramon Bassal Ruiz de Villa,,,,,
27932,Gaëlle Lefebvre,,,,,
27933,Raphael Staubli,,,,,
27934,Mikhail Lifits,,,,,
27935,French Films,,,,,
27936,"Andrea ""Tsoro"" Panitz",,,,,
27937,Jurij L. Drole,,,,,
27938,Bachnagel,,,,,
27939,Claude Tabarini,,,,,
27940,Yves Massy,,,,,
27941,Aina Rakotobe,,,,,
27942,Christian Graf,,,,,
27943,Richard Kabamga Kasonga,,,,,
27944,Eric Malu-Malu Muginda,,,,,
27945,Montana Kinunu Ntunu,,,,,
27946,Eric Gilson,,,,,
27947,Sara Isler,,,,,
27948,Sarah Curcio,,,,,
27949,Jan Geser,,,,,
27950,Nico Lettoriello,,,,,
27951,Lukas Gätzi,,,,,
27952,Dave Mikhail,,,,,
27953,Andi Marti,,,,,
27954,Elisabeth Horn,,,,,
27955,Hate Eternal,,,,,
27956,Threat Signal,,,,,
27957,Daniela David,,,,,
27958,Anna Bertogna,,,,,
27959,Remo Arpagaus,,,,,
27960,Jonas Degen,,,,,
27961,Kathrin Künzi,,,,,
27962,Katrin Wütrich,,,,,
27963,Pirmin Setz,,,,,
27964,Junun,,,,,
27965,Lee Renaldo & El Rayo,,,,,
27966,Ladyva,,,,,
27967,Patricia,,,,,
27968,Improvisationskonzert mit Pater Theo Flury,,,,,
27969,Comaniac,,,,,
27970,Bach-Beethoven-Brahms,,,,,
27971,Daniel Bechet Jazz Quintet,,,,,
27972,Daniel-Sidney Bechet,,,,,
27973,Gilles Chevaucherie,,,,,
27974,Benoît de Flamesnil,,,,,
27975,Allesandro d'Episcopo,,,,,
27976,Francesca Tandoi,,,,,
27977,Frans van Geest,,,,,
27978,Dirk Marwedel,,,,,
27979,Ulrich Philipp,,,,,
27980,Wolfgang Schliemann,,,,,
27981,Hevia,,,,,
27982,Marcela Arroyo & Julio Azcano,,,,,
27983,Anne Czichowsy,,,,,
27984,Martin Wiedmann,,,,,
27985,Froth,,,,,
27986,Sons of Morpheus,,,,,
27987,Low Ranger,,,,,
27988,DJs Jimmy,,,,,
27989,Banana,,,,,
27990,Patrick Lerf,,,,,
27991,Dmitry Sinkovsky,,,,,
27992,Gert Stäuble,,,,,
27993,Pudi Lehmann,,,,,
27994,Bauwien van der Meer,,,,,
27995,Petra Ehrismann,,,,,
27996,Gerben Houba,,,,,
27997,Michel Poels,,,,,
27998,Amel Bent,,,,,
27999,Ann Is Ok,,,,,
28000,Elodie Pasquier,,,,,
28001,Zisman,,,,,
28002,Jonatan Blaty,,,,,
28003,Alejandro Sarmentero,,,,,
28004,Mitch Méndez,,,,,
