,ClubID,ClubName,Address,EventID,EventName,Date,LineUp,Location
5261,122778.0, Kaffeehaus,"Linsebühlstrasse 77, 9000 St. Gallen",867060.0,Bass & Koffein,2016-09-01,['Herr Meyer & Sentio'],"(47.4251273, 9.383562399999999)"
5262,122885.0, Dreilandereck,"Westquaistrasse 75, 4057 Basel",859489.0,Mono4000 with Rhadoo & Vincentiulian,2016-10-01,"['Rogi', 'Rhadoo', 'Alci', 'VincentIulian']","(47.5876876, 7.589412200000001)"
5263,122995.0, Hirschenpark,"Wildparkstrasse, 3012 Bern",868683.0,Stadtoasen - Freies Festival im Hirschenpark,2016-08-27,"['', ' Rotary)', 'TANZWIESE (Hauptbühne | 15.00 - 22.00)', ' Sirion)', 'x Girl', 'x Miles b2b Ab&Artig b2b Moezard (Fraktion Tanz)', '» Matto (Hot Jam) & Dauwalder (N.E.A.T)', 'x Frango (Sirion)', '» Noé Weigl (Deins & Meins)', '» Fabien (Midilux', '»x Mastra (bons vivants', '» Rodri (audiotheque.)', 'x Profondo (Walfisch)', 'WURZELFLOOR (Nebenbühne | 12.00 - 22.00)']","(46.9576287, 7.438553700000001)"
5297,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",892026.0,Hidden Quality,2016-11-05,"['Samuel andre madsen', ' Seranthony']","(47.2117871, 7.525155199999999)"
5298,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",883143.0,Hidden Live,2016-10-22,"[' Murphy', ' Aron', ""Steve O'Sullivan""]","(47.2117871, 7.525155199999999)"
5299,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",877296.0,"Hidden Trainer, Animal Trainer & Terry Pardini",2016-10-07,"['Animal Trainer | hive audio | zürich', 'terry pardini | happy | solothurn', 'hidden trainer']","(47.2117871, 7.525155199999999)"
5300,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",873375.0,Hidden Audio,2016-09-16,"['Anthik', 'Jimi Jules']","(47.2117871, 7.525155199999999)"
5301,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",873371.0,Hidden Live,2016-09-03,"['seranthony', 'mauy', 'Dandy Jack']","(47.2117871, 7.525155199999999)"
5302,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",873370.0,Hidden Autumn Opening,2016-08-26,"['Ion Ludwig', 'murphy', 'aron']","(47.2117871, 7.525155199999999)"
5303,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",819637.0,Hidden Rumpel,2016-05-27,"['Kalabrese', ' gallo']","(47.2117871, 7.525155199999999)"
5304,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",819636.0,Hidden Birthday,2016-05-14,"[' Serafin', ' pasci', ' murphy', 'Onur Özer', ' seranthony', ' aron']","(47.2117871, 7.525155199999999)"
5305,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810137.0,Hidden Tape,2016-04-16,"[' Till Tape', 'Zenker Brothers (Dario Zenker & Marco Zenker)', ' Gray Chalk', ' Aron']","(47.2117871, 7.525155199999999)"
5306,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",811877.0,Hidden Meander,2016-04-08,"['DeWalta', ' Seranthony', ' Murphy']","(47.2117871, 7.525155199999999)"
5307,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",779767.0,Dani Casarano,2016-04-01,"[' James Mc Hale', 'Dani Casarano']","(47.2117871, 7.525155199999999)"
5308,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810214.0,Hidden Live,2016-03-26,"[' Murphy', ' Walter Wolf', 'Ion Ludwig', ' Seranthony', ' Alessandro Crimi']","(47.2117871, 7.525155199999999)"
5309,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810207.0,Hidden Space,2016-03-18,"[' Aron', 'Domenico Rosa']","(47.2117871, 7.525155199999999)"
5310,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",810203.0,Hidden Composite,2016-03-11,"[' Boris Why', 'DJ Yellow', ' Robel']","(47.2117871, 7.525155199999999)"
5311,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",790829.0,Hidden Miteinander,2016-01-22,"['Manuelle Musik', ' Nici Faerber', ' Pablo Einzig']","(47.2117871, 7.525155199999999)"
5312,13138.0, Hidden Club,"Fabrikstrasse 1; 4500, Solothurn",782200.0,Hidden Hoche - Lazare Hoche | racker - Phrex - Robel - Aron,2016-01-16,"['Lazare Hoche', ' racker', ' aron', ' Phrex', ' Robel']","(47.2117871, 7.525155199999999)"
5331,16247.0, Seven Bar Lounge,"1 Rue de Chantepoulet, 1201 Geneva",717535.0,The Cube Guys,2015-04-04,"['Katta', 'The Cube Guys', 'Neekee']","(46.2078343, 6.145385699999999)"
5332,16247.0, Seven Bar Lounge,"1 Rue de Chantepoulet, 1201 Geneva",87134.0,Warm Up,2009-03-28,"['Paride Saraceni', ' John Boston']","(46.2078343, 6.145385699999999)"
5333,16725.0, Diams Club,"Route des échutes 14; 1950, Sion",227847.0,Axl P Dj Set At Tchi Sion,2011-02-05,['AXL P [Aleryde]'],"(46.2366961, 7.3760694)"
5334,16725.0, Diams Club,"Route des échutes 14; 1950, Sion",228276.0,Axl P Dj Set at Tchi Sion,2011-02-04,['AXL P [Aleryde]'],"(46.2366961, 7.3760694)"
5335,16725.0, Diams Club,"Route des échutes 14; 1950, Sion",227810.0,Axl P [aleryde] Dj Set at Tchi,2011-01-05,"['AXL P [Aleryde] (dj set) ', '[electronic - deep house - tech house]']","(46.2366961, 7.3760694)"
5336,16725.0, Diams Club,"Route des échutes 14; 1950, Sion",203117.0,Djazzy,2010-11-13,"[' Djazzy', 'Victor L']","(46.2366961, 7.3760694)"
5337,16725.0, Diams Club,"Route des échutes 14; 1950, Sion",90002.0,Gimmick Records,2009-03-27,"['DADO REY', 'Javier Moreno', 'Gregorythme ']","(46.2366961, 7.3760694)"
5338,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",768480.0,Junior Boys,2016-02-18,['Junior Boys'],"(47.3582109, 8.5225949)"
5339,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",442674.0,Chartiy Cartoneros y sus Chicos in Buenos Aires,2013-01-17,['Charles Meyer'],"(47.3582109, 8.5225949)"
5340,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",259556.0,City Lights Reloaded,2011-08-13,"['THE FLYING MUSTARDS ', 'motionlab.ch', 'Tomcraft ', 'Antix ', 'TOBI DREIPOL ', 'Santosh Khan', 'D-Nox ']","(47.3582109, 8.5225949)"
5341,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",227628.0,Ohrgold,2011-02-26,"['Simon & Shaker', ' Makau', ' BOCUSE', ' THE FLYING MUSTARDS']","(47.3582109, 8.5225949)"
5342,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",221326.0,90bit - Techno Aus Den 90ern,2011-02-12,"['Dirty Greg', 'Monotox', 'Procid']","(47.3582109, 8.5225949)"
5343,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",198269.0,Papiersaal Rot,2010-11-27,['Eelke Kleijn'],"(47.3582109, 8.5225949)"
5344,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",161175.0,Maxxximal presents Radio Slave,2010-05-08,"['', '••• Cesco', ' Romeo', '••• Regenbogen (maXXXimal)', '••• PASCI', 'Main Floor:', '••• Santoros (Special Intro Set)', ' Flowbuster (maXXXimal)', '••• Reto Ardour', '••• Leventino', '••• Radio Slave (REKIDS', ' UK)', '••• MAS RICARDO', 'Miau Studio Floor:', '••• Quitim', ' Lolo (Miau Studio)', 'http://www.myspace.com/djleventino', '••• Tarco', '••• Benja', '••• ANDRI LIVE (Highgrade)']","(47.3582109, 8.5225949)"
5345,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",139496.0,Take Your Pills Edition,2010-02-27,"[' Beda (Dekadance/Minimaldesigner)', ' Co.Mini (GS/Glueckstueck)', ' San Marco (Cheeky Choice)', ' Intro by Andersen (dusk.li). Visual Animation by NEOGOLDEN (Austria)', 'Wandler (Motoguzzi Rec.)', ' Afterhour guarantee @location tbc.']","(47.3582109, 8.5225949)"
5346,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",122069.0,Dusk Party - Landing On Planet Moon Edition,2009-11-07,"['Valentino', '', ' Ollin', ' Michael Fresh', ' De la Bass', ' Andri', ' Wicked Wilma', ' Monoteque', ' Saty', ' Ivo Christow', ' Rino', ' Andersen', ' Spikers', ' Duff']","(47.3582109, 8.5225949)"
5347,16960.0, Papiersaal,"Kalanderplatz 1; 8045, Zürich",91360.0,Spezial Event,2009-03-28,"['', ' MarcIntosh', 'Joachim Spieth', ' Neon Golden VJ', ' Goetzlich', ' Andersen', ' Don Ramon']","(47.3582109, 8.5225949)"
5348,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",658390.0,Freak Out: 16 Jahre Ragaz inc,2014-12-06,"['', 'Balatonbeats (Tian & Spirit HU)', 'Danielson & norbert.to', 'Floor 1 ', 'Freaky Charly & Oscar Niczzo ', 'Floor 2 ', 'Seb Blake & Albi', 'Modestino & Ed Luis', 'Oliver Aden & Luis Cruz ', 'Adrian Martin ', 'Marcow', 'Sascha Rohrer', 'Cantina Brothers (Capo & Grobi) DE']","(47.53179859999999, 7.6075511)"
5349,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",596834.0,Daydance with Carlo Ruetz & Steven Beyer,2014-06-28,"['', ' BS)', 'Pawlikowski (Wunschkind', 'Carlo Ruetz (Supdub', 'Steven Beyer (Supdub', 'Louie Liköör (d.i.t.s', ' Berlin)', ' BL)']","(47.53179859999999, 7.6075511)"
5350,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",596075.0,Klangmagnet with Timo Maas,2014-05-28,"[' Basel', 'Timo Maas - Rocket & Ponies / Coccon', 'Herzschwester - Gelbes Billett Musik', 'Adrian Martin - Miniload / Nordstern']","(47.53179859999999, 7.6075511)"
5351,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",895163.0,WGS - We Got Sound with Osunlade,2011-11-26,"['Kosta Dee', 'Pepe Brogna', 'Junior B', 'Jack & the Jerk', 'Maurice n Morris', 'Osunlade']","(47.53179859999999, 7.6075511)"
5352,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",239099.0,Electonic House Made Switzerland,2011-04-17,"['', 'CJ.PHOUS ', 'MIKE T. ', 'LIVE AT SET', 'REVERSE ', 'FRAnk K. ', 'MR.JUKE ', 'LEWIS', 'SIMON ', 'DJS', 'R. San ', 'Mr.Lucky ']","(47.53179859999999, 7.6075511)"
5353,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",213950.0,Nitelife Guide Miller Tour with Dj Ralf,2011-02-12,['Ralf dj'],"(47.53179859999999, 7.6075511)"
5354,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",895275.0,WGS - We Got Sound with Phil Asher & Marc Evans,2011-01-29,"['', 'Main Room:', 'Pino Arduini', 'Kosta Dee', 'Cipmo', 'Junior B', 'Marc Evans', 'Steven Stone', 'Terrazza Floor:', 'Paul Thoma', 'Phil Asher', 'Diego Vendossa']","(47.53179859999999, 7.6075511)"
5355,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",196243.0,Pure 4 Years with Dj Spen,2010-10-23,"[' Frank Vespari', ' Pino Arduini', ' Fred Licci', ' & more', ' Claudio Carrera', ' The Essentials', 'DJ Spen', ' Fred Linger']","(47.53179859999999, 7.6075511)"
5356,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",196236.0,Pureunderground with Thomas Schumacher,2010-10-16,"[' Fabio Tamborrini', 'Thomas Schumacher', ' Doppelt Gemoppelt', ' The Essentials', ' Cristian Tamborrini', ' Gianni & more']","(47.53179859999999, 7.6075511)"
5357,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",895273.0,WGS - We Got Sound with Bobby & Steve,2010-10-09,"['Frank Vespari b2b Litte Victor', 'Kosta Dee', 'Feel X', 'Pepe Brogna', 'Maurice n Morris', 'Diego Vendossa', 'Bobby & Steve']","(47.53179859999999, 7.6075511)"
5358,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",146382.0,Stammplatz vs Ragaz Inc featuring Oliver Koletzki,2010-02-20,"['Adrian Martin (Miniload)', 'Ed Luis (Absolute Records)', ' Zürich)', 'Danielson (Ragaz Inc.)', 'Oliver Koletzki (Stil Vor Talent', ' Berlin)', 'Norbert.To (Ragaz Inc.)', 'Oliver K. (Dusmo)', 'Animal Trainer (Stil Vor Talent', 'Purple Project']","(47.53179859999999, 7.6075511)"
5359,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",126006.0,Freak Out At 11 Years Ragaz Inc,2009-11-07,"['Norbert.to', 'Ed Luis', 'Michael Gull ', 'FreakBoutique', 'Coffy Drop ', 'Fabio Tamborini', 'Steve Cole ', 'Danielson', 'Nik Frankenberg ', 'Cristian Tamborrini', 'Nico', 'DModestino ', 'Marcos del Sol ', 'Thom Nagy ']","(47.53179859999999, 7.6075511)"
5360,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",895278.0,WGS - We Got Sound with Sam Divine & Panevino,2009-05-16,"['', 'Main Room:', 'Mark Stone', 'Sam Divine', 'Diego Vendossa', 'Jack & the Jerk', 'Terrazza Floor:', 'Sam Genious', 'David Fernaux', 'Panevino', 'Chris di Carlo']","(47.53179859999999, 7.6075511)"
5361,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",93033.0,Senses with Camea / Julietta / Ralph Sliwinski / Syntec,2009-05-02,"[' Syntec', ' Julietta', ' Erasmus & Krieger', ' Fran-G', ' Nik Frankenberg', 'Camea', ' Doppelt Gemoppelt', ' NDKj', ' Miett', ' Bee Lincoln', ' Ralph Sliwinski']","(47.53179859999999, 7.6075511)"
5362,17251.0, Baselcitystudios,"Frankfurt Strasse 36; 4023, Basel",895655.0,WGS - We Got Sound with Copyright,2008-12-06,"['Robert Nesta (Purple Music)', 'Copyright (Defected)', 'Kosta Dee', 'Pepe Brogna', 'Sam Genious', 'David Fernaux', 'Ray Jones (Soulfuric)']","(47.53179859999999, 7.6075511)"
5363,17266.0, Hallenstadion,"Wallisellenstrasse 45; 8050, Zürich",579668.0,[CANCELLED] Cubik,2014-07-04,"['Chris Liebing', 'Dejan', 'Reto Ardour & Benja', 'Pazkal', 'Felix Kröcher', 'Paul Kalkbrenner', 'Gianni Callipari', 'Sergio Trillini', 'Lady NooN', 'Nina Kraviz', 'Ezikiel', 'Djerry C', 'Marcel Hofer', 'Mirko Loko', 'After Grauer', 'Beda', 'Cesar Merveille', 'Dany Jack', 'Claptone', 'Luciano', 'Wandervogel', 'Catz ‘N Dogz']","(47.41160989999999, 8.5516563)"
5364,17266.0, Hallenstadion,"Wallisellenstrasse 45; 8050, Zürich",603739.0,DJ Mr.Lucky,2014-06-28,"['', 'Mr.Lucky (this a style records - Burnzzz Records)', 'minitek (hannover) germany', 'techno machine (madrid) spain', 'marco k f (baseland) Switzerland', 'tom tek (dachau) Switzerland', 'reverse (munchen) Switzerland', 'duble (zurich) Switzerland']","(47.41160989999999, 8.5516563)"
5365,17266.0, Hallenstadion,"Wallisellenstrasse 45; 8050, Zürich",501727.0,Energy 2013,2013-08-10,"[' Manuel Mind', ' Sachi Toyama', ' Lady Noon', ' David Jimenez', ' Tom Mandolini', ' Minus 8', ' David Guetta', ' Sandro silva', 'Daddy’s Groove', ' Metaphysical']","(47.41160989999999, 8.5516563)"
5366,17266.0, Hallenstadion,"Wallisellenstrasse 45; 8050, Zürich",387746.0,Energy 2012 - The Party Arena,2012-08-11,"['', ' Daniro', 'Mainfloor (Arena)', ' Steve Sanders', ' Lady Noon vs De Feo', ' Substance', ' Nobody`s Perfect', 'Tiesto', 'Trance (Frontline)', ' S.P.H.E.R.E.', ' C-Fly', ' Sammy Gee', 'Fred Lilla', ' Giuly', ' T4L', ' Quentin Mosimann', ' Madwave', ' Igor Blaska feat. Lik &', ' Josephine de Paris', ' Avesta', ' DJ Sam', ' John &', ' Dave202', ' Gerry Fresh', ' Afrojack', ' Djerem vs Assym', ' Dave Joy', 'Butterfly', ' Davide Bomben & Era', ' Scaloni DJ', ' Butterfly', 'House/Electro (Foyer)', ' Mind-X Snowman', ' Inspiration', 'Dak + Violeta White', ' Max Robbers', ' Ralph Good', 'Vulgaris', ' Sky & Anyken', ' Minus 8', 'Dean', 'Joxx', ' Mr.Da-Nos', ' Avicii', ' Pascal Tokar vs Jerry']","(47.41160989999999, 8.5516563)"
5367,17266.0, Hallenstadion,"Wallisellenstrasse 45; 8050, Zürich",173832.0,Energy 2010 - The Final,2010-08-14,"['', ' Nu Pulse', ' Cris P', ' JNS DJ Team vs. Execute DJ Team', 'Hallenstadion Sound Restaurant - House /Electro II (20h-07h):', ' Venom', ' Ben Guayas', ' Moro & Floro (NYX)', ' She DJ Vanita', ' Das Duo', ' Adriano', 'Hallenstadion Foyer (22-7h):', ' Mr.Fiction', ' Exzentric Showcase by DJ Fergie & Alan Fitzpatrick (UK)', ' Max Orian Vs. Rob Dolder (I)', ' Tocadisco (D)', ' El-Bey', ' Sachi Toyama &BaZZk!d', ' Razor', ' Snowstorm ', 'Hallenstadion Rang 2 - House /Electro I (20h-07h):', ' Hazzard Boys', ' Tony White', ' Ramady feat. Manu-L (live)', ' S.P.H.E.R.E.', ' Sied van Riel (NL)', 'Groove Junkies', ' Mindfuture', ' Blue Devilz', ' Madwave', ' David Guetta (F)', ' Scoopy', 'SPACEPLANET (DJ S.I.ONE & DJ SKY)', 'Mr Rox-On & Simon', ' DJ Dano NL)', ' S.I.K.K. Project', ' Angy Dee', ' Dave202', ' Butterfly feat Ice MC (I)', ' Nonsdrome', ' Eric Preston', 'Hallenstadion Rang 1 - Trance Floor (20h-07h):', ' Scott Brown (UK)', ' Monowatt live', ' Djanny', ' DJ Kristof (BE)', ' Dream', ' DJ Giuly', ' Braniquake', ' Dready-2', ' Philipp Rochard', 'CJ Stone (D)', ' Sammy Gee', ' Centaury', ' Miss Tess-X & Emo', ' Code Red', ' Bo51', 'Andrea Roma (I)', ' Player b2b Belcastro', 'Hallenstadion Mainfloor Arena (20-7h):', ' Sven The Freak ', ' Igor Blaska', ' Inspiration', ' Dark Headz (Oldschool show)', 'Hallenstadion Storage Ost - Hotter Than Hell (20h-07):', ' DJ Randy (I) ', ' Tobey Lee', ' Detailer & Mc Smart B.', ' DJ Giuly vs. Sensenmann', ' Impact', ' Manuel Mind (only gig 2010)', ' DJ Energy', 'Max B Grant', ' Hypnotic', ' Rich Miles', ' The Housecreamers (Tom Alemanno & Greg Mc Cooper)', ' DMS vs. Miss Jay-Kill', ' Dready 2', 'Tiësto (NL)', ' BPM Project', "" Miss Flower vs. Judg'Ann. 20 Years Of Hardcore Special Anniversary: Cut A. Kaos vs. Lem-X. The Massacre vs"", ' Red Jam', ' DJ Flow', ' DJ Neophyte(NL)', 'Angerfist (NL) LIVE!', ' Roberto Didio', ' Hardcore Masterz Vienna (Megarave Records) (A). HTH Girrrl Power Special! Bonnie Parker vs. Miss Mackie', ' Bäm Bäm', ' Alex Pro', ' Fenomen', ' Dario Rival', ' The Ripper', ' Mr P!nk', ' Infinity', ' Davide Bomben & Era Vulgaris (I)', ' Santiago Cortez', ' Invincibile', ' ', ' Sir Colin', 'Hallenstadion Frontline - Hardstyle (20h-07h):', ' Jaybee feat. Sandman & Appenzeller SängerFREUNDe', ' Scream', 'Niels van Gogh (D)']","(47.41160989999999, 8.5516563)"
5368,17266.0, Hallenstadion,"Wallisellenstrasse 45; 8050, Zürich",112166.0,Energy 09,2009-08-08,['Emix'],"(47.41160989999999, 8.5516563)"
5369,17266.0, Hallenstadion,"Wallisellenstrasse 45; 8050, Zürich",93108.0,Sensation,2009-05-23,"[' Tocadisco .', 'Oliver Stumm', ' Dirty South', ' Sebastian Ingrosso', ' Fedde Le Grand']","(47.41160989999999, 8.5516563)"
5401,18377.0, Kulti Wetzikon,"Kulturfabrik Wetzikon, Zürcherstrasse 40/42",649309.0,Kinky Beats - Nightmare Cabaret,2014-11-01,"['ANDREJ (Swiss)', ' Ex Labyrinth) Swiss', 'El Primo (Swiss)', 'TICON Live (Iboga Records) Sweden', 'Kara_Maehl (Flow Records', 'HERR TERZ (Swiss)', 'Khainz (Module Rec', 'JESSE JAY (Take a Dance', ' Treibstoff) Germany', ' Kinky Beats) Swiss', ' Sprout) Swiss', 'PATRIQUE (Playground LU) Swiss', 'Gabriel Ananda (live) (Traum Rec', 'LA BAAZ (Flow Records', 'DANIEL BRENNER (Swiss)', 'RAPHAEL RABAN (Swiss)']","(47.3249515, 8.786522500000002)"
5402,18377.0, Kulti Wetzikon,"Kulturfabrik Wetzikon, Zürcherstrasse 40/42",305025.0,Kinky Beats - Freaky Circus Edition,2011-11-05,"['', 'Kara_Maehl (Echoes', ' Kinky Beats)', 'EM & EM aka Akustik & Martin Baur (Index Rec.)', 'DER PFLANZER (Bufta)', 'XV KILIST & Rocco (Iboga', 'LA BAAZ (Echoes', 'EMOK (Iboga Rec) Dänemark', ' City Lights)', 'Khainz (Echoes Rec) Swiss', 'OLLIN (Dusk.li)', 'TICON (Iboga Rec) Sweden']","(47.3249515, 8.786522500000002)"
5403,18377.0, Kulti Wetzikon,"Kulturfabrik Wetzikon, Zürcherstrasse 40/42",99806.0,Kinky Beats,2009-10-03,['soon'],"(47.3249515, 8.786522500000002)"
5459,19772.0, Le Must,"Rue de Richemont 10, Geneva",404881.0,Sonopack Festival,2012-09-29,"['', 'Cesar Merveille', 'Maayan Nidam']","(46.2148032, 6.1482138)"
5460,19772.0, Le Must,"Rue de Richemont 10, Geneva",146439.0,Villa Magica Xmas Party,2009-12-18,"[' Toast Terry', ' Round Table Knights', 'Tacteel', ' Douster']","(46.2148032, 6.1482138)"
5461,19772.0, Le Must,"Rue de Richemont 10, Geneva",108091.0,Michel 'La Mezcla' Cleis In Geneva,2009-07-17,"['', 'Michel Cleis', 'Dj Reas', ' ']","(46.2148032, 6.1482138)"
5462,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",846630.0,Infected Music Boat #14,2016-07-23,"['Crowdpleaser', ' Rodri', ' Fabien', ' St. Plomb']","(46.92986699999999, 7.116977)"
5463,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",726455.0,Infected Music Boat #13,2015-07-11,"['Alex Dallas + Washerman (Drumpoet Community)', 'Robel (audiotheque.)', 'Matto (Hot Jam)']","(46.92986699999999, 7.116977)"
5464,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",733187.0,Infected Music Boat,2015-07-11,"['Alex Dallas + Washerman (Drumpoet Community)', 'Robel (audiotheque.)', 'Matto (Hot Jam)']","(46.92986699999999, 7.116977)"
5465,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",602830.0,Infected Music Boat #12,2014-07-05,"['Smallpeople', ' Demetrio Giannice', ' Boris Why']","(46.92986699999999, 7.116977)"
5466,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",517528.0,Summerend Loveboat,2013-09-14,"['Todd Bodine (Highgrade Berlin)', 'Dj Sticka (District 4', 'Terry Pardini (Exclusive)', ' Komplex 457)', 'Tremendo (Glam)', ' Stairs', 'Tonic (Fresh n loud)', 'Andri (live) (Cityfox)']","(46.92986699999999, 7.116977)"
5467,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",487347.0,Infected Music Boat #11,2013-07-06,"['Deetron', 'Huazee', 'Princess P']","(46.92986699999999, 7.116977)"
5468,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",370085.0,Infected Music Boat X,2012-07-07,"[' Mad House | USA)', 'Rodri (audiotheque)', 'Dejan (Cityfox | Zürich)', 'Kerri Chandler (Simply cool Music']","(46.92986699999999, 7.116977)"
5469,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",254061.0,The Original Infected Music Boat 2011,2011-06-04,"['', 'Profondo', 'Rodri', 'audiotheque', 'Kellerkind', 'Dejan', 'After-Boat', 'Robel', 'Huazee', 'Boat ']","(46.92986699999999, 7.116977)"
5470,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",167062.0,The Original Infected Music Boat 2010,2010-06-05,"['Leke da Loco (Flash Rec.)', 'Jacqui (Harry Klein', 'Salvatore Romeo', 'Kellerkind (Stil vor Talent)', ' Minishake)', 'Boris Why (audiotheque)']","(46.92986699999999, 7.116977)"
5471,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",113110.0,Infected Music Boat Trip 7even with Frango (Sirion Records),2009-09-04,"['Kellerkind', 'Boris Why', 'Leke da Loco', 'Frango']","(46.92986699999999, 7.116977)"
5472,20655.0, Harbour Of Morat,"Hafen Murten, Murten / FR /",131416.0,"Infected Music Boat Trip 2009 with Manon (Terminal M, Dekadance)",2009-06-06,"['buraq aka Leke da Loco', 'Kellerkind', 'Boris Why', 'Manon']","(46.92986699999999, 7.116977)"
